x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.30040615797042847,0.7765851616859436,-0.10247204452753067,0.9992005228996277,0.29691290855407715,0.7597443461418152,-0.12451984733343124,0.999187171459198,0.2980297803878784,0.7577053308486938,-0.1245403066277504,0.9991952776908875,0.2992469370365143,0.7553638219833374,-0.12453713268041611,0.9992281198501587,0.2957283854484558,0.7589147686958313,-0.09024427086114883,0.9990861415863037,0.29601532220840454,0.7564326524734497,-0.09028172492980957,0.9991760849952698,0.2964746356010437,0.7536048293113708,-0.09032778441905975,0.9994121789932251,0.31126779317855835,0.7364033460617065,-0.1681855469942093,0.9984416365623474,0.3071374297142029,0.733659029006958,-0.01636599563062191,0.9991787075996399,0.3125267028808594,0.7778500914573669,-0.11403389275074005,0.9990092515945435,0.31181493401527405,0.7771381139755249,-0.0701100155711174,0.9986476302146912,0.37461188435554504,0.7247865200042725,-0.22219732403755188,0.9997214674949646,0.359676718711853,0.7006455063819885,0.09401364624500275,0.9984927177429199,0.4556170105934143,0.7089216709136963,-0.32338982820510864,0.9687808156013489,0.42705637216567993,0.7169120907783508,0.25896668434143066,0.056074243038892746,0.43960484862327576,0.8500960469245911,-0.4122343063354492,0.9435853958129883,0.4006095826625824,0.7841740250587463,0.37757688760757446,0.21133913099765778,0.42184415459632874,0.8656056523323059,-0.4507060945034027,0.9236031174659729,0.38853612542152405,0.7922788262367249,0.3999405801296234,0.27462029457092285,0.41413697600364685,0.8581257462501526,-0.43260493874549866,0.9202878475189209,0.38759779930114746,0.798292875289917,0.3791898787021637,0.28213900327682495,0.4185822606086731,0.8519118428230286,-0.40648603439331055,0.8752332329750061,0.394575297832489,0.7979034185409546,0.3719281554222107,0.26236775517463684,0.5375168919563293,0.7399787902832031,-0.1057422012090683,0.9987760186195374,0.5292737483978271,0.7082786560058594,0.10574360191822052,0.9946209192276001,0.6582895517349243,0.7475885152816772,-0.027825647965073586,0.9383012056350708,0.6380643844604492,0.7187308669090271,0.24374611675739288,0.38155514001846313,0.7645263671875,0.7183446884155273,0.03434169664978981,0.9621028900146484,0.7238656282424927,0.6740249395370483,0.3990879952907562,0.5476210713386536,0.7903175354003906,0.691400408744812,0.03964315727353096,0.954510509967804,0.742224395275116,0.6538447737693787,0.41325920820236206,0.6625756621360779,0.776803731918335,0.7964176535606384,-0.022410573437809944,0.9575082063674927,0.7407981753349304,0.7515242099761963,0.39464953541755676,0.76903235912323,down
0.6611253023147583,0.8601265549659729,0.009626571089029312,0.999962329864502,0.666322648525238,0.8467673659324646,0.018530769273638725,0.9999487400054932,0.6660023927688599,0.8449821472167969,0.018511591479182243,0.9999560117721558,0.6655851602554321,0.842927098274231,0.0185184758156538,0.999962329864502,0.6668289303779602,0.8466081619262695,-0.005945244338363409,0.999935507774353,0.6669414639472961,0.8446622490882874,-0.005963469389826059,0.9999498128890991,0.6668833494186401,0.8425190448760986,-0.00597609207034111,0.9999511241912842,0.6591823101043701,0.8256189823150635,0.07080549746751785,0.9999397993087769,0.6601648330688477,0.8296974897384644,-0.040753692388534546,0.9999297857284546,0.6520724296569824,0.8603196144104004,0.0319487601518631,0.9998939037322998,0.6530424952507019,0.8598412275314331,-0.00034044613130390644,0.999920129776001,0.6035658717155457,0.7991357445716858,0.13594496250152588,0.9996271133422852,0.6219366192817688,0.8229331374168396,-0.09408001601696014,0.9999433755874634,0.5511170625686646,0.7657023072242737,0.18064112961292267,0.33432453870773315,0.5610694289207458,0.7945841550827026,-0.20229773223400116,0.991043210029602,0.5625713467597961,0.8491672277450562,0.17800597846508026,0.20734243094921112,0.576469898223877,0.9006954431533813,-0.27954331040382385,0.9819658398628235,0.574486255645752,0.8531424403190613,0.18452200293540955,0.2328813523054123,0.5918805599212646,0.9088789820671082,-0.3048059344291687,0.9707706570625305,0.5763706564903259,0.8582280278205872,0.16284725069999695,0.23598414659500122,0.595170795917511,0.9031828045845032,-0.28027719259262085,0.9651598930358887,0.5734854936599731,0.8607124090194702,0.16830222308635712,0.21901369094848633,0.5908084511756897,0.9000446796417236,-0.27083614468574524,0.945737361907959,0.4808870851993561,0.8235315680503845,0.07777279615402222,0.9940292835235596,0.4839841425418854,0.8488968014717102,-0.07766759395599365,0.9967502355575562,0.38980016112327576,0.8399965763092041,0.0667327344417572,0.241807222366333,0.3898718059062958,0.8484252095222473,-0.0693201944231987,0.9628019332885742,0.2956885099411011,0.821531355381012,0.08634357899427414,0.36117422580718994,0.2917923331260681,0.8243850469589233,-0.06265804171562195,0.9729967713356018,0.2787522077560425,0.8036364912986755,0.08409127593040466,0.5332576632499695,0.2752102017402649,0.8043925762176514,-0.06331661343574524,0.966439962387085,0.27142488956451416,0.8722737431526184,0.04173825681209564,0.5863744020462036,0.27009090781211853,0.8817786574363708,-0.10832257568836212,0.9647608399391174,down
0.6603627800941467,0.8395316004753113,-0.0042510731145739555,0.9998975992202759,0.6656779646873474,0.8241892457008362,0.004894250072538853,0.9998289346694946,0.6652749180793762,0.8218461871147156,0.004877733066678047,0.9998536109924316,0.664862334728241,0.8194859623908997,0.004875807091593742,0.9998778104782104,0.6661718487739563,0.8246853351593018,-0.020431090146303177,0.999804675579071,0.6661437749862671,0.822754979133606,-0.020457083359360695,0.9998487234115601,0.6661158800125122,0.8206542134284973,-0.020487161353230476,0.9998605251312256,0.6583448648452759,0.7998882532119751,0.058221228420734406,0.9997954964637756,0.6597062349319458,0.8044877052307129,-0.05713618919253349,0.9997861981391907,0.651147186756134,0.8394556045532227,0.018847767263650894,0.9996837377548218,0.652874231338501,0.8394225835800171,-0.014652525074779987,0.9997684359550476,0.6038472652435303,0.772453248500824,0.13504579663276672,0.9993896484375,0.6237767338752747,0.798588752746582,-0.10945947468280792,0.9999250173568726,0.5449529886245728,0.7706412672996521,0.1948402374982834,0.19311709702014923,0.5593290328979492,0.803177535533905,-0.2127513438463211,0.9906834363937378,0.5619361400604248,0.8486759662628174,0.20961780846118927,0.2172970473766327,0.5753908157348633,0.9049457311630249,-0.28823399543762207,0.989082932472229,0.5735428929328918,0.8484352827072144,0.22158780694007874,0.23949480056762695,0.5910431146621704,0.9161361455917358,-0.3173384666442871,0.9831675887107849,0.575736403465271,0.8535545468330383,0.19798441231250763,0.23856544494628906,0.5933346152305603,0.9069502353668213,-0.2915203869342804,0.9796452522277832,0.573055624961853,0.8564883470535278,0.19981706142425537,0.22616147994995117,0.5883958339691162,0.9019746780395508,-0.2796441316604614,0.9660238027572632,0.4803645610809326,0.7993619441986084,0.07748439162969589,0.9933424592018127,0.482170969247818,0.8245490193367004,-0.07734616845846176,0.9965906143188477,0.38695472478866577,0.8191998600959778,0.07946119457483292,0.29420205950737,0.384750097990036,0.832704484462738,-0.06290915608406067,0.9584592580795288,0.294891357421875,0.8168500065803528,0.11653516441583633,0.42292553186416626,0.2911507487297058,0.8225162029266357,-0.04076090082526207,0.9706992506980896,0.27678585052490234,0.8024443984031677,0.1160079687833786,0.5802781581878662,0.27166369557380676,0.8053843975067139,-0.040639035403728485,0.9624990820884705,0.280829519033432,0.8736811876296997,0.07029584795236588,0.6363844275474548,0.27318304777145386,0.880652129650116,-0.09285036474466324,0.9632018804550171,down
0.27164629101753235,0.5375908613204956,-0.6855027675628662,0.9994186162948608,0.25393563508987427,0.5340087413787842,-0.7333059310913086,0.9995922446250916,0.25475025177001953,0.5326984524726868,-0.7332316637039185,0.9995112419128418,0.255663126707077,0.5315937995910645,-0.7332812547683716,0.9995866417884827,0.24970105290412903,0.5342685580253601,-0.6890616416931152,0.998906135559082,0.24764025211334229,0.5329989790916443,-0.6890873312950134,0.9987078905105591,0.245597705245018,0.5315932035446167,-0.6891784071922302,0.9992231130599976,0.26244986057281494,0.5144002437591553,-0.7964639663696289,0.999297022819519,0.24764999747276306,0.5097272992134094,-0.6031022071838379,0.9989628791809082,0.29776740074157715,0.5282135605812073,-0.6899333000183105,0.9989739656448364,0.29340341687202454,0.5280658602714539,-0.6341270208358765,0.9986624717712402,0.432266503572464,0.4956583082675934,-0.7692827582359314,0.9999010562896729,0.2870374321937561,0.4621972143650055,-0.3889334499835968,0.9994339346885681,0.6521613001823425,0.5040072202682495,-0.7630440592765808,0.9959388971328735,0.35649943351745605,0.45960766077041626,-0.06283041089773178,0.10463493317365646,0.6210987567901611,0.5923694372177124,-0.7304998636245728,0.9933211207389832,0.34756138920783997,0.5236786007881165,0.21034866571426392,0.16537433862686157,0.6070432662963867,0.6087822914123535,-0.8031924962997437,0.9875632524490356,0.32865816354751587,0.5363088250160217,0.2354680448770523,0.1934264600276947,0.5821545124053955,0.605815052986145,-0.7906933426856995,0.9860171675682068,0.3298817574977875,0.5377703309059143,0.1869981288909912,0.1880602389574051,0.5825427770614624,0.5996335744857788,-0.7279719114303589,0.9764873385429382,0.34042149782180786,0.5341939926147461,0.1980031579732895,0.22783538699150085,0.6116595268249512,0.4736112952232361,-0.1279812753200531,0.9990183115005493,0.5487517714500427,0.46208709478378296,0.12753556668758392,0.9936290383338928,0.783817708492279,0.46419963240623474,0.24948500096797943,0.722969114780426,0.7498363256454468,0.4400882124900818,0.47641420364379883,0.19248878955841064,0.9383087754249573,0.41643375158309937,0.6110246777534485,0.8949368000030518,0.8814597129821777,0.41265669465065,0.8883594274520874,0.4054478406906128,0.9592844843864441,0.39758816361427307,0.646522581577301,0.8698354959487915,0.907010555267334,0.3998624086380005,0.932216227054596,0.5080185532569885,0.9564105272293091,0.4560156464576721,0.5779466032981873,0.8112018704414368,0.8948913812637329,0.4513459801673889,0.8835757970809937,0.4055899977684021,down
0.276741087436676,0.5633831024169922,-0.6475390791893005,0.9998973608016968,0.25642648339271545,0.5588699579238892,-0.6944247484207153,0.9999420642852783,0.256921648979187,0.5571761131286621,-0.6943297386169434,0.9999346733093262,0.25745636224746704,0.5555558800697327,-0.6944562792778015,0.9999464750289917,0.25329211354255676,0.560077428817749,-0.6527884006500244,0.999823272228241,0.2515003979206085,0.559110701084137,-0.6527624130249023,0.9997889399528503,0.24953532218933105,0.5580242872238159,-0.6527606248855591,0.9998530149459839,0.2656444311141968,0.5349481701850891,-0.7534942626953125,0.9999343156814575,0.2533544600009918,0.5327576398849487,-0.5735865235328674,0.9998173117637634,0.3013761341571808,0.5537335872650146,-0.6505653858184814,0.999841570854187,0.2979521155357361,0.5569054484367371,-0.5984914898872375,0.9997250437736511,0.4176265001296997,0.5166306495666504,-0.7191199660301208,0.9999756813049316,0.28500789403915405,0.4716247022151947,-0.3658236563205719,0.9995409250259399,0.6439218521118164,0.5084649920463562,-0.674869954586029,0.9976798892021179,0.3685820698738098,0.472008615732193,-0.09511955827474594,0.08187228441238403,0.6165676712989807,0.5922423005104065,-0.5628886818885803,0.9941269159317017,0.35858047008514404,0.5307684540748596,0.1332847625017166,0.07897739112377167,0.6046038269996643,0.6070988178253174,-0.6158148050308228,0.9871190786361694,0.34643620252609253,0.5404130220413208,0.15752531588077545,0.0837826207280159,0.5785132050514221,0.6059868931770325,-0.5966719388961792,0.9849224090576172,0.34277790784835815,0.5449661016464233,0.11989922821521759,0.0803413838148117,0.5777843594551086,0.5997166633605957,-0.5544154047966003,0.9768818020820618,0.3631111979484558,0.5421414971351624,0.12353610247373581,0.10190863162279129,0.585427463054657,0.4858810305595398,-0.11393412202596664,0.9997281432151794,0.5294737815856934,0.4713703691959381,0.11336136609315872,0.997253954410553,0.7619930505752563,0.4685715138912201,0.23006294667720795,0.7964580059051514,0.7173798680305481,0.4419110417366028,0.4468715190887451,0.16214397549629211,0.923391580581665,0.4258013665676117,0.5685601234436035,0.9435743689537048,0.8708187341690063,0.42052388191223145,0.8286514282226562,0.5297048687934875,0.9518709182739258,0.40227359533309937,0.602448046207428,0.9352700114250183,0.8990351557731628,0.39876672625541687,0.8703650832176208,0.5613340735435486,0.9467160701751709,0.4551216959953308,0.5495457649230957,0.841569721698761,0.8964342474937439,0.4434693455696106,0.8373434543609619,0.44940295815467834,down
0.2826676666736603,0.5701310634613037,-0.5084784626960754,0.9995853304862976,0.2618351876735687,0.5699793100357056,-0.5594384670257568,0.999750554561615,0.26230090856552124,0.5693836808204651,-0.5594170093536377,0.9997583031654358,0.2625918686389923,0.5690550208091736,-0.5596189498901367,0.9997310042381287,0.2584439814090729,0.5692319869995117,-0.5128431916236877,0.9992905855178833,0.2561812400817871,0.5680341720581055,-0.5128046274185181,0.999363362789154,0.25359946489334106,0.5668818354606628,-0.5128747820854187,0.9994673132896423,0.2834720015525818,0.54831463098526,-0.660141110420227,0.999772846698761,0.25291502475738525,0.5439568161964417,-0.45551568269729614,0.9995589852333069,0.3055630922317505,0.5603792667388916,-0.5292057991027832,0.9996663331985474,0.3028378486633301,0.5608930587768555,-0.47025778889656067,0.9995173215866089,0.4098546802997589,0.5244004130363464,-0.685879111289978,0.9999823570251465,0.2825163006782532,0.47070440649986267,-0.2840462028980255,0.9995680451393127,0.6461421847343445,0.5063024163246155,-0.6842690706253052,0.9945588707923889,0.37586647272109985,0.45556822419166565,-0.043539807200431824,0.05080284923315048,0.6188099384307861,0.5919635891914368,-0.5892891883850098,0.9777021408081055,0.36874809861183167,0.5095245242118835,0.19050005078315735,0.028696296736598015,0.6035676598548889,0.6074079275131226,-0.643287181854248,0.960722029209137,0.3370037078857422,0.5162028670310974,0.21904495358467102,0.03430422767996788,0.5769342184066772,0.60517418384552,-0.6203876733779907,0.9552050828933716,0.34868013858795166,0.5274032950401306,0.1910802274942398,0.033301062881946564,0.5781502723693848,0.5996434092521667,-0.5797127485275269,0.9283950328826904,0.36753544211387634,0.5270923972129822,0.18351298570632935,0.043619412928819656,0.6010709404945374,0.48263484239578247,-0.1370396465063095,0.9997748732566833,0.5448024868965149,0.46297508478164673,0.13612988591194153,0.9973043203353882,0.7920977473258972,0.45838937163352966,0.2193295657634735,0.7775344252586365,0.7239173054695129,0.44180306792259216,0.48653364181518555,0.09104274958372116,0.943979024887085,0.41901975870132446,0.5810936093330383,0.9241278767585754,0.8752506971359253,0.4087095856666565,0.9047297239303589,0.37611228227615356,0.9686093926429749,0.40294384956359863,0.6186869144439697,0.8989009261131287,0.9024747014045715,0.4016222357749939,0.9506983160972595,0.4832350015640259,0.9733024835586548,0.46186771988868713,0.5584915280342102,0.7667255997657776,0.8968108892440796,0.4410995841026306,0.9242218136787415,0.30988809466362,down
0.2819371819496155,0.5875163078308105,-0.45145636796951294,0.9996458292007446,0.26224759221076965,0.5868384838104248,-0.50037682056427,0.9997759461402893,0.2634251117706299,0.5859712362289429,-0.500352144241333,0.9997672438621521,0.264743447303772,0.5851370096206665,-0.5005500316619873,0.9997605681419373,0.2577041983604431,0.5853189826011658,-0.45933640003204346,0.9993999004364014,0.2554927170276642,0.5833892226219177,-0.4592550992965698,0.9994315505027771,0.2531413733959198,0.5811728835105896,-0.459299772977829,0.9995542168617249,0.273812472820282,0.5667662620544434,-0.591468334197998,0.9997979998588562,0.25743433833122253,0.5570252537727356,-0.40941599011421204,0.9996108412742615,0.30962902307510376,0.5762186050415039,-0.4681675434112549,0.999678373336792,0.30546706914901733,0.5753613710403442,-0.41569265723228455,0.9995304346084595,0.408797949552536,0.5372123718261719,-0.5926491618156433,0.9999741315841675,0.2818741500377655,0.4781143069267273,-0.27328696846961975,0.9995275735855103,0.6340433955192566,0.5066040754318237,-0.5905951857566833,0.9958826303482056,0.3440743684768677,0.43945637345314026,-0.045361101627349854,0.19337669014930725,0.6198003888130188,0.5911323428153992,-0.5231040120124817,0.9594610333442688,0.35933423042297363,0.498051255941391,0.18162553012371063,0.07670875638723373,0.6086776256561279,0.6075641512870789,-0.5749151110649109,0.9189460277557373,0.3326655328273773,0.5062711238861084,0.2024134248495102,0.07193659991025925,0.5842685103416443,0.6054137945175171,-0.5493595600128174,0.9062460064888,0.3366796374320984,0.5148345828056335,0.17480801045894623,0.06827417761087418,0.5836250185966492,0.5999774932861328,-0.513392448425293,0.8642147183418274,0.36430662870407104,0.5160839557647705,0.1747475117444992,0.08082069456577301,0.5780121088027954,0.4982373118400574,-0.11401525884866714,0.9997994303703308,0.522710382938385,0.47246700525283813,0.1132437139749527,0.9970368146896362,0.7502517700195312,0.47148388624191284,0.2369735985994339,0.809870183467865,0.6878523230552673,0.4480507969856262,0.4609397351741791,0.08788646757602692,0.9157715439796448,0.4214026927947998,0.5933458805084229,0.9141035676002502,0.8390820622444153,0.4142664968967438,0.8767089247703552,0.3317514657974243,0.9587850570678711,0.3946578800678253,0.6310017108917236,0.8610167503356934,0.8901246786117554,0.39919060468673706,0.9229869246482849,0.39411965012550354,0.9515252113342285,0.45671167969703674,0.5781824588775635,0.6896097660064697,0.8611646294593811,0.4381279945373535,0.9003680944442749,0.23560220003128052,down
0.268575519323349,0.6051887273788452,-0.43301069736480713,0.9997829794883728,0.2529090344905853,0.6028796434402466,-0.479811429977417,0.9998775720596313,0.2546612620353699,0.6024085879325867,-0.47982820868492126,0.9998607635498047,0.2566632032394409,0.6017249226570129,-0.48003801703453064,0.9998683929443359,0.24806997179985046,0.600123941898346,-0.4405050575733185,0.9997066855430603,0.24643635749816895,0.5976598858833313,-0.4404720366001129,0.9996989965438843,0.24505451321601868,0.5948476195335388,-0.44056227803230286,0.9997671246528625,0.270853191614151,0.5835238099098206,-0.5642270445823669,0.9999072551727295,0.2535487711429596,0.5736575722694397,-0.3923112750053406,0.9998171925544739,0.29583606123924255,0.5963520407676697,-0.44821274280548096,0.9998480081558228,0.2915250360965729,0.5935790538787842,-0.39845749735832214,0.9997749924659729,0.40790921449661255,0.5481616258621216,-0.5679648518562317,0.999964714050293,0.28169506788253784,0.4925285279750824,-0.26106247305870056,0.9995759129524231,0.6363430023193359,0.5102749466896057,-0.5405786037445068,0.994756817817688,0.33495771884918213,0.44483432173728943,-0.03135686367750168,0.26434126496315,0.6190464496612549,0.5930235981941223,-0.43732714653015137,0.9401422142982483,0.35566189885139465,0.49914485216140747,0.18388652801513672,0.09577556699514389,0.606722354888916,0.609244704246521,-0.48308998346328735,0.8880886435508728,0.33171963691711426,0.5080904960632324,0.20207032561302185,0.09060139209032059,0.5814817547798157,0.6079472303390503,-0.4629271924495697,0.8772639036178589,0.34232693910598755,0.5209435224533081,0.17140285670757294,0.0874359980225563,0.5810996294021606,0.6032683849334717,-0.4281538128852844,0.830966055393219,0.3589503765106201,0.5185848474502563,0.17478926479816437,0.10021056234836578,0.5990995168685913,0.4904223382472992,-0.1039804071187973,0.9996988773345947,0.5317094922065735,0.4816879630088806,0.10341006517410278,0.9965634942054749,0.7740488052368164,0.4761926531791687,0.22425401210784912,0.7279812097549438,0.7233759760856628,0.44831424951553345,0.4180748760700226,0.1140727624297142,0.9410591125488281,0.43036192655563354,0.5552222728729248,0.8627249002456665,0.8793395161628723,0.4148053228855133,0.7932032942771912,0.3659592866897583,0.9631487727165222,0.40207749605178833,0.5894626379013062,0.8509624004364014,0.9086863398551941,0.4001457095146179,0.8340883851051331,0.42842239141464233,0.96104496717453,0.45791682600975037,0.5363736152648926,0.6613809466362,0.9037363529205322,0.4483366012573242,0.8033584356307983,0.26464325189590454,down
0.27523568272590637,0.6137903928756714,-0.3990345895290375,0.9998206496238708,0.25917670130729675,0.6117017865180969,-0.44885873794555664,0.999897837638855,0.2601683437824249,0.6112502217292786,-0.44886285066604614,0.9998821020126343,0.2613840401172638,0.6105872988700867,-0.4490799009799957,0.9998883008956909,0.2554750144481659,0.6089285016059875,-0.4083388149738312,0.9997621178627014,0.25385409593582153,0.6064239740371704,-0.4082939028739929,0.9997673630714417,0.25225555896759033,0.6035487651824951,-0.4083435535430908,0.9998250603675842,0.27180540561676025,0.5923502445220947,-0.5495076179504395,0.9999237060546875,0.25541970133781433,0.5829892754554749,-0.37183427810668945,0.9998791217803955,0.3000381886959076,0.6034666895866394,-0.4205666780471802,0.9998849630355835,0.29739782214164734,0.6004527807235718,-0.36901918053627014,0.9998306035995483,0.40388014912605286,0.5573216676712036,-0.5517197847366333,0.9999655485153198,0.2818346917629242,0.5010079741477966,-0.2515125870704651,0.9997137188911438,0.6218277812004089,0.5085956454277039,-0.5095361471176147,0.9924984574317932,0.33526918292045593,0.44430798292160034,-0.0339663028717041,0.38021859526634216,0.6170840859413147,0.5915278196334839,-0.3952181935310364,0.9319329261779785,0.35372593998908997,0.5040383338928223,0.1823948472738266,0.14414729177951813,0.6061941385269165,0.6082895994186401,-0.4383386969566345,0.8767097592353821,0.3293806314468384,0.5125585794448853,0.20007792115211487,0.12411689013242722,0.5829545855522156,0.6063888072967529,-0.4189739525318146,0.8652806878089905,0.3404689133167267,0.5245494842529297,0.16880187392234802,0.11922472715377808,0.581571638584137,0.6013370156288147,-0.3863378167152405,0.8242887854576111,0.35702401399612427,0.5224496126174927,0.1731223315000534,0.1369108408689499,0.5936774611473083,0.4986857771873474,-0.10186383128166199,0.9996253252029419,0.5311918258666992,0.4876117706298828,0.10143636167049408,0.9965684413909912,0.7775555849075317,0.4792695939540863,0.20325006544589996,0.6301700472831726,0.7282975316047668,0.4618159830570221,0.39009377360343933,0.10714352130889893,0.9479416012763977,0.4303252100944519,0.5124193429946899,0.7906827330589294,0.884433925151825,0.41892075538635254,0.7458537817001343,0.3019738793373108,0.9658604860305786,0.4009478986263275,0.5436601638793945,0.8181664347648621,0.9118032455444336,0.4026138186454773,0.7839018702507019,0.3917382061481476,0.97215336561203,0.4548918604850769,0.4873824119567871,0.5886209011077881,0.9152200222015381,0.44719448685646057,0.7436612248420715,0.22499467432498932,down
0.6650291085243225,0.8450072407722473,-0.00531024532392621,0.9999569654464722,0.6699368357658386,0.8292220830917358,0.004443400073796511,0.9999303817749023,0.6695937514305115,0.8274638652801514,0.004422879312187433,0.9999414682388306,0.669257402420044,0.8257495164871216,0.0044272723607718945,0.9999486207962036,0.6701154708862305,0.8284846544265747,-0.02070794068276882,0.999920129776001,0.6699040532112122,0.8262395262718201,-0.020741110667586327,0.9999418258666992,0.6696609258651733,0.8235349059104919,-0.02076900005340576,0.9999443292617798,0.6625402569770813,0.8084099888801575,0.06039602309465408,0.9999150037765503,0.662688672542572,0.8071855902671814,-0.05360853672027588,0.9999269247055054,0.6560884714126587,0.8465664386749268,0.018514033406972885,0.999883770942688,0.6572678089141846,0.8453280329704285,-0.0145688746124506,0.9999134540557861,0.6060476303100586,0.787310004234314,0.1389334499835968,0.9995736479759216,0.6222456693649292,0.811299204826355,-0.10798809677362442,0.9999483823776245,0.5503365397453308,0.7812567949295044,0.18507322669029236,0.16905856132507324,0.5605942606925964,0.8045540452003479,-0.20555534958839417,0.9934176206588745,0.5660905838012695,0.85560542345047,0.18033020198345184,0.16870367527008057,0.5788795948028564,0.9048612713813782,-0.272510290145874,0.9892494678497314,0.5780038237571716,0.8546686172485352,0.18845044076442719,0.19370025396347046,0.5945413112640381,0.9171186685562134,-0.2999705672264099,0.9824761152267456,0.5813798904418945,0.8589005470275879,0.16763295233249664,0.19345726072788239,0.5968009233474731,0.907012403011322,-0.27689555287361145,0.9786888360977173,0.5782955884933472,0.8621363043785095,0.1708475649356842,0.18120498955249786,0.5916755795478821,0.9019426703453064,-0.26472824811935425,0.9647551774978638,0.4844667315483093,0.8118242025375366,0.08034648001194,0.9951072931289673,0.4861532151699066,0.8345180153846741,-0.08023291081190109,0.9971373081207275,0.38803961873054504,0.8268798589706421,0.06731990724802017,0.3206464946269989,0.388540655374527,0.8357588052749634,-0.07005046308040619,0.9750917553901672,0.2952668070793152,0.8211756944656372,0.09103507548570633,0.48943930864334106,0.29188796877861023,0.8253485560417175,-0.05883414298295975,0.9825631380081177,0.27745765447616577,0.8042289614677429,0.08887180685997009,0.6387183666229248,0.2743578851222992,0.8065664768218994,-0.06001538783311844,0.9734892249107361,0.28347140550613403,0.8850915431976318,0.038827016949653625,0.7094826698303223,0.2686612010002136,0.890573263168335,-0.1145295724272728,0.9771249294281006,down
